time_s,speed_kmh,motor_temp_c,battery_temp_c,controller_temp_c,smoke_ppm,obstacle_distance_m,road_friction,driver_fatigue,driver_attention,autopilot_confidence,takeover_time_s,efficiency_score,brake_margin_m,stopping_distance_m,thermal_risk,smoke_risk,speed_risk,brake_risk,takeover_risk,efficiency_risk,weighted_risk,max_risk,health_score,level
340.0,35.7544,67.5961,46.8032,54.4015,17.4043,62.525,0.9048,56.2989,57.2936,87.0516,5.4223,89.964,54.4854,8.0395,0.0,59.6938,28.7086,0.0,54.2748,10.036,24.3425,59.6938,70.882,WATCH
341.0,39.633,66.9461,48.7854,55.6574,16.2406,64.4721,0.95,54.8194,57.4655,89.1495,5.0052,88.8369,55.2172,9.2549,0.0,55.9698,17.6312,0.0,46.2545,11.1631,20.8998,55.9698,74.6226,WATCH
342.0,39.5471,67.158,47.3196,55.8577,15.1381,60.2867,0.9454,54.3747,63.4256,91.346,4.3675,86.2346,51.0345,9.2521,0.0,52.4419,2.1469,0.0,33.9896,13.7654,16.3273,52.4419,79.4773,NORMAL
343.0,40.2545,67.1197,48.6321,53.2398,12.9813,65.8619,0.9181,58.5587,54.692,91.249,5.296,88.9883,56.1253,9.7366,0.0,45.5402,6.9666,0.0,51.8459,11.0117,18.4036,51.8459,77.4488,NORMAL
344.0,42.151,66.849,48.0747,54.4177,10.0193,66.5399,0.95,58.411,55.0266,90.7078,5.5673,89.237,56.2576,10.2823,0.0,36.0617,19.7116,0.0,57.0639,10.763,19.509,57.0639,75.9259,NORMAL
345.0,37.1929,64.3834,46.8663,56.1567,7.4965,72.3289,0.929,54.2274,53.1194,87.6875,5.2974,87.1984,63.89,8.4389,0.0,27.9889,31.2491,0.0,51.8726,12.8016,19.2813,51.8726,76.5689,NORMAL
346.0,39.4223,66.7069,47.8402,55.3753,6.1522,63.8224,0.9045,57.3919,53.9559,87.9906,5.6547,90.9187,54.3273,9.4952,0.0,23.6871,11.1649,0.0,58.7449,9.0813,16.1905,58.7449,79.1099,WATCH
347.0,41.2168,66.021,48.4725,55.131,2.9106,64.0052,0.95,58.9291,50.1338,92.4262,5.5722,89.0107,54.1102,9.895,0.0,11.6424,11.8838,0.0,57.1578,10.9893,14.2257,57.1578,81.2016,NORMAL
348.0,38.2826,65.2334,48.7131,54.7865,2.9988,68.1104,0.9322,60.7372,56.071,88.6493,5.8173,89.2482,59.269,8.8414,0.0,11.9952,19.7934,0.0,61.8708,10.7518,16.1978,61.8708,78.8526,WATCH
349.0,42.6349,68.8673,48.0514,54.6889,2.2849,68.6796,0.9368,61.5827,61.8955,91.0462,5.2265,87.5525,58.0881,10.5915,0.0,9.1395,28.5753,0.0,50.5088,12.4475,15.4151,50.5088,80.5442,NORMAL
350.0,41.1176,69.0027,49.5728,55.4293,3.0887,65.0301,0.95,60.9149,52.3527,91.9288,5.67,90.3257,55.1758,9.8543,0.0,12.3548,9.9809,0.0,59.0381,9.6743,14.2045,59.0381,81.0725,WATCH
351.0,41.78,68.6368,49.1158,54.957,2.2779,65.8325,0.95,62.1038,47.6291,89.2237,5.9838,90.4494,55.7049,10.1276,0.0,9.1118,10.534,0.0,65.0729,9.5506,14.6868,65.0729,80.1073,WATCH
352.0,39.7462,67.3887,47.992,55.2351,2.7968,69.0652,0.95,61.6493,55.1962,89.3362,5.9139,89.5189,59.7652,9.2999,0.0,11.1871,9.1362,0.0,63.7297,10.4811,14.7267,63.7297,80.1749,WATCH
353.0,41.5923,68.7788,48.911,55.4244,2.3214,65.3513,0.916,60.7626,50.3638,91.3011,5.2745,86.7568,55.0357,10.3156,0.0,9.2856,14.3399,0.0,51.4325,13.2432,13.5479,51.4325,82.3375,NORMAL
354.0,41.8129,67.247,49.9883,54.7357,2.5512,66.9868,0.95,62.1786,55.5238,92.446,5.3956,83.4686,56.8455,10.1412,0.0,10.2047,11.2445,0.0,53.7612,16.5314,14.007,53.7612,81.6921,NORMAL
355.0,40.4635,67.5492,50.0232,56.0137,2.8316,68.8629,0.9387,63.3314,49.9714,93.5001,5.8956,91.7405,59.1933,9.6696,0.0929,11.3263,8.6906,0.0,63.3767,8.2595,14.3772,63.3767,80.5527,WATCH
356.0,40.2434,66.0659,47.1635,58.4635,2.2918,71.9487,0.95,63.818,48.3936,92.7099,6.1514,89.1604,62.4495,9.4991,0.0,9.1674,3.7757,0.0,68.2964,10.8396,14.353,68.2964,80.1833,WATCH
357.0,40.0302,67.9254,47.4438,53.8397,2.9484,67.5042,0.95,60.7116,50.7358,91.4987,5.6811,91.4116,58.0908,9.4134,0.0,11.7938,4.3567,0.0,59.2525,8.5884,13.1695,59.2525,82.0903,WATCH
358.0,38.14,67.5913,49.6221,56.008,2.0528,64.138,0.8879,64.2847,51.7182,90.056,5.7365,84.4687,55.0463,9.0917,0.0,8.2113,11.6081,0.0,60.3171,15.5313,14.6516,60.3171,80.523,WATCH
359.0,38.8023,66.0242,47.3402,54.9908,2.6326,64.252,0.95,65.7905,47.8061,89.279,6.197,89.2609,55.3245,8.9275,0.0,10.5303,2.8459,0.0,69.173,10.7391,14.5734,69.173,79.8928,WATCH
360.0,38.4215,67.5932,47.1084,56.3952,2.9152,66.5492,0.95,65.7152,46.7057,90.3369,6.2228,89.3836,57.7699,8.7793,0.0,11.6608,1.3731,0.0,69.6696,10.6164,14.6094,69.6696,79.817,WATCH
361.0,38.7676,67.625,47.8662,55.9309,2.797,66.7021,0.95,66.3857,46.9937,92.2045,5.9129,90.2452,57.7882,8.9139,0.0,11.1881,5.0262,0.0,63.7098,9.7548,14.02,63.7098,80.8832,WATCH
362.0,39.1999,69.9425,48.686,56.7125,3.3624,70.4802,0.95,68.4582,42.5801,91.9335,6.3211,87.699,61.3967,9.0835,0.0,13.4496,8.6424,0.0,71.5598,12.301,16.5085,71.5598,77.7667,WATCH
363.0,35.8654,68.9219,48.2188,57.1921,2.1565,67.6675,0.9267,65.9287,48.3251,87.3258,6.3407,89.1931,59.7176,7.9498,0.0,8.6258,19.6766,0.0,71.9366,10.8069,17.2246,71.9366,77.0205,WATCH
364.0,36.7022,67.9247,47.7276,56.2747,1.8794,69.4033,0.95,65.4363,41.6566,90.0152,6.6221,88.6605,61.2781,8.1252,0.0,7.5175,4.4214,0.0,77.3474,11.3395,15.6775,77.3474,78.1347,WARNING
365.0,38.4687,68.2703,47.7075,57.2797,2.0525,69.4537,0.9363,43.1403,72.5487,93.9575,4.1588,91.2035,60.5666,8.8871,0.0,8.2102,15.7064,0.0,29.9777,8.7965,9.6037,29.9777,87.9981,NORMAL
366.0,34.8639,68.0842,47.6734,53.8684,2.7972,70.7054,0.95,45.5106,75.1637,91.543,4.0976,93.6513,63.2525,7.4529,0.0,11.1888,20.3594,0.0,28.7996,6.3487,10.3258,28.7996,87.3703,NORMAL
367.0,34.2622,67.8457,47.5222,57.8677,2.7241,76.2317,0.9204,47.5045,72.9572,88.5667,4.3382,87.8958,68.8365,7.3952,0.0,10.8963,10.3133,0.0,33.4264,12.1042,10.2001,33.4264,87.1258,NORMAL
368.0,35.2087,66.8469,50.3655,56.7166,2.546,74.4732,0.9395,45.8422,74.5172,96.1515,4.1006,91.3151,66.8391,7.6341,1.4622,10.1841,4.3545,0.0,28.8572,8.6849,8.307,28.8572,89.3844,NORMAL
369.0,35.6289,68.0198,48.5772,57.4833,1.9947,72.7445,0.9388,41.4914,74.3785,91.5033,3.9103,87.8756,64.9526,7.7919,0.0,7.9787,4.0253,0.0,25.1983,12.1244,7.4468,25.1983,90.5373,NORMAL
370.0,33.9987,67.3595,49.104,55.249,2.8451,71.5071,0.95,44.1145,76.9812,92.1427,3.984,91.114,64.3609,7.1462,0.0,11.3804,9.4564,0.0,26.6147,8.886,8.6778,26.6147,89.193,NORMAL
371.0,35.3993,66.8068,47.8613,55.7012,1.9489,71.7697,0.95,45.2451,75.7711,92.3703,3.7955,93.1558,64.1238,7.6458,0.0,7.7955,10.4083,0.0,22.9896,6.8442,7.3861,22.9896,90.7747,NORMAL
372.0,34.3196,68.9716,48.1287,56.7405,3.0215,74.2166,0.95,45.2411,74.3372,90.6001,4.4202,91.7673,66.9574,7.2592,0.0,12.0861,5.4804,0.0,35.0038,8.2327,9.4652,35.0038,87.7345,NORMAL
373.0,33.9101,68.8771,47.6476,56.6396,3.7858,75.1344,0.9193,46.1199,75.4123,89.712,3.9143,88.1197,67.8601,7.2743,0.0,15.1434,2.8301,0.0,25.2758,11.8803,8.4687,25.2758,89.5093,NORMAL
374.0,33.1538,66.3115,45.8961,57.0014,2.6649,70.792,0.95,43.3639,76.0384,95.6571,3.7339,93.3156,63.9394,6.8526,0.0,10.6596,3.2732,0.0,21.8065,6.6844,6.5943,21.8065,91.6612,NORMAL
375.0,35.3225,68.3548,47.0344,57.864,2.7624,73.7415,0.9376,45.4859,71.5775,93.3987,4.1744,90.2641,66.055,7.6865,0.0,11.0496,20.5283,0.0,30.2762,9.7359,10.9702,30.2762,86.6077,NORMAL
376.0,31.5055,69.7418,46.6361,55.075,2.2782,67.6384,0.95,46.356,68.4988,93.1427,4.746,94.3611,61.3414,6.297,0.0,9.1129,18.978,0.0,41.2695,5.6389,11.6757,41.2695,85.0228,NORMAL
377.0,28.7633,69.8615,46.231,57.8741,1.6854,74.4535,0.95,47.3273,73.3836,92.7818,4.0993,87.1151,69.0311,5.4224,0.0,6.7416,28.3733,0.0,28.8326,12.8849,11.5615,28.8326,86.1319,NORMAL
378.0,33.6394,69.8634,47.1694,56.9682,2.2288,76.1737,0.95,44.2264,75.0632,89.503,3.9524,92.2329,69.1531,7.0206,0.0,8.9151,24.0146,0.0,26.0069,7.7671,10.2109,26.0069,87.7085,NORMAL
379.0,30.63,68.7195,49.4262,56.8152,2.0082,73.0997,0.9373,45.3107,76.2409,94.1133,3.8377,90.6746,67.0361,6.0636,0.0,8.0328,18.7313,0.0,23.8028,9.3254,9.1028,23.8028,88.993,NORMAL
380.0,31.353,67.6976,48.1814,55.6064,1.8488,79.4257,0.8777,40.7578,72.0727,89.907,4.3995,91.8007,72.8437,6.582,0.0,7.3954,6.1083,0.0,34.6056,8.1993,8.6943,34.6056,88.5373,NORMAL
381.0,33.0219,67.4486,49.3697,57.6385,3.2751,71.3522,0.9068,45.0882,70.3437,91.8461,3.6091,92.6843,64.3296,7.0226,0.0,13.1002,12.206,0.0,19.4067,7.3157,8.0409,19.4067,90.4066,NORMAL
382.0,28.9878,69.1983,48.5641,54.7786,2.6228,74.6516,0.95,45.4491,74.2911,88.1442,4.0038,88.076,69.16,5.4916,0.0,10.4912,28.417,0.0,26.9963,11.924,11.7963,28.417,85.9303,NORMAL
383.0,29.5771,69.2741,48.8838,57.8978,2.6709,73.8787,0.9475,44.6269,73.0432,87.3307,4.858,91.5351,68.1935,5.6852,0.0,10.6834,13.0394,0.0,43.423,8.4649,11.7356,43.423,84.7906,NORMAL
384.0,29.2416,70.3964,47.3532,55.8134,2.3609,73.6557,0.9368,47.1665,66.5328,92.1172,4.5761,90.3807,68.0354,5.6204,1.1326,9.4438,14.4567,0.0,38.0017,9.6193,11.2124,38.0017,85.7475,NORMAL
385.0,30.5799,70.2026,48.6192,57.4144,2.4222,73.5677,0.95,46.8938,73.4299,89.8489,4.0217,90.623,67.5729,5.9948,0.579,9.6888,11.6943,0.0,27.3402,9.377,9.0051,27.3402,88.8077,NORMAL
386.0,32.5681,68.7535,48.7864,57.2966,2.934,74.1697,0.95,42.6588,68.526,87.3762,4.316,90.978,67.5171,6.6526,0.0,11.7362,8.9556,0.0,32.9995,9.022,9.7011,32.9995,87.659,NORMAL
387.0,32.9977,67.447,47.5938,58.6394,2.4854,76.3137,0.95,47.781,69.0962,92.5344,4.3855,92.3608,69.5147,6.7991,0.0,9.9418,3.1215,0.0,34.3368,7.6392,8.5689,34.3368,88.6841,NORMAL
388.0,33.0093,68.5834,48.5979,57.3447,2.7388,77.8084,0.9495,45.6671,76.8749,95.6376,4.0901,91.2596,71.003,6.8054,0.0,10.9552,0.6275,0.0,28.6566,8.7404,7.5904,28.6566,90.1171,NORMAL
389.0,31.0474,69.2517,48.5846,56.882,2.4118,73.5577,0.95,48.6701,77.0332,94.2485,4.4827,93.6079,67.4112,6.1465,0.0,9.6472,18.3913,0.0,36.2063,6.3921,10.9588,36.2063,86.1447,NORMAL
390.0,30.2341,68.7717,47.5605,57.1215,2.346,75.8839,0.95,45.311,69.3224,90.9692,4.3872,90.9667,70.0001,5.8837,0.0,9.3841,19.935,0.0,34.3688,9.0333,11.1686,34.3688,86.0819,NORMAL
391.0,34.0233,68.3422,47.024,58.9524,1.8669,71.1904,0.95,48.1118,70.8049,91.607,4.2367,88.8716,64.0356,7.1548,0.0,7.4676,14.0635,0.0,31.4746,11.1284,9.7504,31.4746,87.7317,NORMAL
392.0,33.797,69.3591,46.9475,58.2664,1.61,75.4358,0.95,47.6635,72.1092,93.4212,4.4047,89.6101,68.3602,7.0756,0.0,6.4401,4.3857,0.0,34.7061,10.3899,8.5524,34.7061,88.6711,NORMAL
393.0,35.6373,68.4692,48.0692,57.3943,2.3823,70.679,0.95,49.0152,76.7573,93.7202,3.9665,90.0721,62.9466,7.7323,0.0,9.5292,9.1793,0.0,26.2792,9.9279,8.3929,26.2792,89.5048,NORMAL
394.0,36.5347,68.337,48.2631,57.5926,2.5254,76.0489,0.95,48.8386,70.0092,90.7573,4.2158,87.4588,67.9861,8.0628,0.0,10.1017,7.4224,0.0,31.0739,12.5412,9.3074,31.0739,88.2067,NORMAL
395.0,36.3191,69.4795,47.2323,56.3103,1.9212,79.206,0.9204,48.26,70.3001,91.6457,3.9914,90.9888,71.0474,8.1586,0.0,7.685,0.9309,0.0,26.7568,9.0112,6.8085,26.7568,91.051,NORMAL
396.0,37.7735,68.6369,47.9458,58.3135,2.4845,71.9905,0.95,45.8799,77.3766,92.0546,3.6663,92.2607,63.4606,8.5299,0.0,9.9379,10.4017,0.0,20.5065,7.7393,7.4595,20.5065,90.9,NORMAL
397.0,37.6187,69.4241,48.411,56.212,2.5242,65.5475,0.9456,46.1811,71.4796,92.5524,4.0175,90.4716,57.0492,8.4983,0.0,10.0968,2.6407,0.0,27.2591,9.5284,7.6174,27.2591,90.2019,NORMAL
398.0,38.6273,69.4694,48.429,58.7696,1.5298,70.2355,0.8783,48.1518,73.9428,91.3973,3.995,91.4383,60.8724,9.3631,0.0,6.1192,8.0088,0.0,26.827,8.5617,7.5613,26.827,90.2925,NORMAL
399.0,37.4797,67.783,49.2439,58.1916,2.0882,75.3164,0.8894,49.488,66.7836,91.3004,4.6368,89.0947,66.5021,8.8143,0.0,8.3528,7.8009,0.0,39.1698,10.9053,10.1659,39.1698,86.7005,NORMAL
400.0,38.7839,68.5799,48.9705,60.4943,2.6833,73.0078,0.9221,48.4739,71.1273,94.1693,4.0146,91.2007,63.8989,9.1089,0.0,10.7331,4.6956,0.0,27.2035,8.7993,7.9374,27.2035,89.8863,NORMAL
401.0,39.863,70.8883,46.8936,57.0507,2.6742,71.8103,0.95,51.1275,65.5477,93.8307,3.9124,91.0131,62.4638,9.3465,2.5381,10.6967,7.4347,0.0,25.2381,8.9869,8.507,25.2381,89.4739,NORMAL
402.0,41.2664,67.7725,49.283,58.0909,1.9808,73.7922,0.95,49.5062,68.0411,92.519,4.2561,89.5262,63.8768,9.9153,0.0,7.9234,13.9804,0.0,31.8475,10.4738,9.7965,31.8475,87.6557,NORMAL
403.0,40.0701,66.6294,47.2625,60.0337,2.5713,71.9101,0.95,48.3231,74.2219,94.8725,4.037,88.2847,62.4806,9.4295,0.0,10.2852,5.4527,0.0,27.6354,11.7153,8.3939,27.6354,89.3953,NORMAL
404.0,41.824,66.9361,48.6529,59.4678,2.9601,73.7888,0.95,49.8861,70.8981,90.5759,4.3318,91.2359,63.643,10.1458,0.0,11.8403,14.1149,0.0,33.3041,8.7641,10.5104,33.3041,86.8252,NORMAL
405.0,41.1607,69.2045,47.7454,57.6203,2.8497,72.5617,0.911,51.0841,69.5874,94.619,4.7697,87.7986,62.3896,10.1721,0.0,11.3987,5.0702,0.0,41.7252,12.2014,10.8385,41.7252,85.8235,NORMAL
406.0,41.769,69.2044,47.2846,58.5797,2.4571,74.0256,0.9475,51.473,68.1351,92.5445,4.4352,89.0191,63.8834,10.1423,0.0,9.8285,6.3156,0.0,35.2914,10.9809,9.5825,35.2914,87.5942,NORMAL
407.0,43.4551,69.0224,45.9995,58.3961,2.2894,70.1838,0.95,54.7715,68.334,98.0384,4.7296,88.0038,59.3488,10.835,0.0,9.1576,16.6671,0.0,40.9539,11.9962,12.049,40.9539,84.6747,NORMAL
408.0,39.8209,70.6152,47.4426,58.7136,2.2168,71.4603,0.9246,49.8693,71.9583,89.1273,4.4693,86.2136,61.9499,9.5104,1.7577,8.8672,22.4193,0.0,35.9486,13.7864,12.5928,35.9486,84.5313,NORMAL
409.0,41.0692,65.9439,46.1638,57.7695,2.7105,67.451,0.9466,51.2532,73.4224,90.025,4.4465,89.4289,57.5917,9.8592,0.0,10.8421,9.1113,0.0,35.5096,10.5711,10.1599,35.5096,86.9993,NORMAL
410.0,41.0366,69.618,48.4077,58.4145,2.5878,66.1871,0.8969,52.4461,62.0972,92.2683,4.6503,86.6552,55.9532,10.2339,0.0,10.3512,6.5657,0.0,39.4289,13.3448,10.6546,39.4289,86.1911,NORMAL
411.0,40.0262,71.0068,48.8718,56.9405,2.7832,72.7227,0.95,51.7414,67.7733,92.1822,4.5935,85.431,63.3108,9.4118,2.8765,11.1329,16.5234,0.0,38.3372,14.569,12.7711,38.3372,84.1619,NORMAL
412.0,42.4794,67.7683,46.7587,58.7076,2.5593,67.8542,0.9226,50.9821,71.0648,95.3372,4.1878,88.9686,57.2122,10.642,0.0,10.2374,10.4664,0.0,30.5348,11.0314,9.5197,30.5348,88.0376,NORMAL
413.0,44.5687,68.653,47.7168,59.0554,2.8684,69.2163,0.95,49.0805,71.0896,90.0322,4.4769,91.076,57.8982,11.3181,0.0,11.4738,15.0037,0.0,36.0935,8.924,11.0469,36.0935,86.0656,NORMAL
414.0,43.1675,68.191,46.7609,58.4099,2.5426,66.7624,0.9401,51.3536,71.6416,93.2505,4.3675,90.9632,55.9693,10.7931,0.0,10.1703,5.4368,0.0,33.9897,9.0368,9.0672,33.9897,88.2136,NORMAL
415.0,43.8483,68.0055,46.8167,57.0533,2.8531,64.2151,0.95,50.4248,71.6242,93.6972,4.1561,90.7616,53.2107,11.0044,0.0,11.4124,4.4187,0.0,29.9257,9.2384,8.4996,29.9257,89.1063,NORMAL
416.0,45.0619,68.6699,48.0478,59.687,2.8919,65.5856,0.9374,49.3164,70.3725,92.7731,4.6057,92.8873,53.9375,11.6481,0.0,11.5675,11.5219,0.0,38.5708,7.1127,10.7196,38.5708,86.1947,NORMAL
417.0,45.3249,70.7558,47.2842,59.0921,2.138,69.4337,0.937,51.3763,68.8414,89.6077,4.7289,88.1531,57.6641,11.7697,2.1594,8.5519,8.9756,0.0,40.9412,11.8469,11.1611,40.9412,85.5636,NORMAL
418.0,43.2654,71.2276,48.8526,58.0297,1.6863,66.3603,0.9193,51.072,69.8133,94.4445,4.334,88.9986,55.3482,11.0121,3.5074,6.7453,11.0779,0.0,33.3457,11.0014,10.0952,33.3457,87.2372,NORMAL
419.0,45.1242,68.5981,46.8208,58.5024,3.1946,59.1253,0.9393,54.5327,72.5425,93.7558,4.5468,86.605,47.4666,11.6588,0.0,12.7783,11.2547,0.0,37.4386,13.395,11.4581,37.4386,85.5468,NORMAL
